county_fips,county,state,annual_zhvi_2015,annual_zhvi_2024,median_household_income_2015,median_household_income_2024,payment_burden_2015_pct,payment_burden_2024_pct,zhvi_growth_pct,income_growth_pct,payment_growth_pct,burden_change_pp
13001,Appling County,GA,97790.2,162182.6,39588.0,56345.0,11.12,17.87,65.85,42.33,128.76,6.75
13003,Atkinson County,GA,85070.13,131454.42,32398.0,47544.0,11.82,17.16,54.52,46.75,113.14,5.35
13005,Bacon County,GA,72093.96,143097.65,35431.0,49454.0,9.16,17.96,98.49,39.58,173.78,8.81
13009,Baldwin County,GA,120200.35,220286.71,38015.0,54896.0,14.23,24.91,83.27,44.41,152.78,10.68
13011,Banks County,GA,135350.74,325418.73,44146.0,78587.0,13.8,25.71,140.43,78.02,231.62,11.91
13013,Barrow County,GA,142241.89,350880.94,53789.0,89040.0,11.9,24.46,146.68,65.54,240.25,12.56
13015,Bartow County,GA,140900.41,326450.79,50900.0,82311.0,12.46,24.62,131.69,61.71,219.57,12.16
13017,Ben Hill County,GA,68211.13,129815.14,30776.0,47228.0,9.98,17.06,90.31,53.46,162.5,7.09
13019,Berrien County,GA,102934.81,181707.23,35518.0,54062.0,13.04,20.87,76.53,52.21,143.49,7.82
13021,Bibb County,GA,86028.81,171064.36,38870.0,50751.0,9.96,20.93,98.85,30.57,174.27,10.96
13023,Bleckley County,GA,89337.77,171109.78,42716.0,59580.0,9.41,17.83,91.53,39.48,164.18,8.42
13027,Brooks County,GA,100733.09,180144.38,36820.0,49237.0,12.31,22.71,78.83,33.72,146.67,10.4
13029,Bryan County,GA,223193.94,401547.39,69650.0,107486.0,14.42,23.19,79.91,54.32,148.15,8.77
13031,Bulloch County,GA,134192.87,271059.52,36544.0,56738.0,16.53,29.66,101.99,55.26,178.61,13.13
13033,Burke County,GA,86927.76,165905.86,36977.0,51974.0,10.58,19.82,90.85,40.56,163.25,9.24
13035,Butts County,GA,122530.96,280514.53,44166.0,71262.0,12.49,24.44,128.93,61.35,215.77,11.95
13037,Calhoun County,GA,71544.01,102002.05,30972.0,39818.0,10.4,15.9,42.57,28.56,96.65,5.51
13039,Camden County,GA,150435.25,301711.57,52706.0,73643.0,12.85,25.43,100.56,39.72,176.64,12.59
13043,Candler County,GA,97157.6,202805.16,32806.0,49754.0,13.33,25.31,108.74,51.66,187.92,11.98
13045,Carroll County,GA,122035.22,293612.99,45453.0,75188.0,12.08,24.24,140.6,65.42,231.86,12.16
13047,Catoosa County,GA,144400.05,293562.3,50979.0,73900.0,12.75,24.66,103.3,44.96,180.41,11.91
13049,Charlton County,GA,87496.63,206627.49,37037.0,55182.0,10.63,23.25,136.15,48.99,225.73,12.61
13051,Chatham County,GA,175254.47,354221.14,48885.0,74037.0,16.14,29.7,102.12,51.45,178.79,13.57
13053,Chattahoochee County,GA,93731.18,130960.23,41066.0,60793.0,10.27,13.37,39.72,48.04,92.72,3.1
13055,Chattooga County,GA,87876.8,174455.41,38063.0,52704.0,10.39,20.55,98.52,38.47,173.83,10.16
13057,Cherokee County,GA,223633.16,482759.22,74885.0,116493.0,13.44,25.73,115.87,55.56,197.76,12.29
13059,Clarke County,GA,140333.12,325150.29,33302.0,54739.0,18.97,36.88,131.7,64.37,219.59,17.91
13061,Clay County,GA,108059.83,169531.53,25941.0,40200.0,18.75,26.18,56.89,54.97,116.4,7.43
13063,Clayton County,GA,83718.0,259386.38,41731.0,59825.0,9.03,26.92,209.83,43.36,327.36,17.89
13065,Clinch County,GA,75512.67,126813.7,31848.0,50547.0,10.67,15.58,67.94,58.71,131.64,4.9
13067,Cobb County,GA,214885.81,446109.79,70097.0,102071.0,13.8,27.13,107.6,45.61,186.35,13.34
13069,Coffee County,GA,101935.49,178451.62,34775.0,50764.0,13.19,21.82,75.06,45.98,141.47,8.63
13071,Colquitt County,GA,99121.38,156922.91,34151.0,49031.0,13.06,19.87,58.31,43.57,118.37,6.81
13073,Columbia County,GA,191125.6,325895.7,75232.0,96487.0,11.43,20.97,70.51,28.25,135.19,9.53
13075,Cook County,GA,93764.07,161686.43,34505.0,58852.0,12.23,17.06,72.44,70.56,137.85,4.83
13077,Coweta County,GA,194970.84,401854.27,67268.0,96188.0,13.05,25.94,106.11,42.99,184.29,12.89
13081,Crisp County,GA,83046.84,140959.14,31095.0,47101.0,12.02,18.58,69.73,51.47,134.12,6.56
13083,Dade County,GA,126344.61,249518.03,43632.0,70540.0,13.03,21.96,97.49,61.67,172.4,8.93
13085,Dawson County,GA,205388.25,459824.24,60195.0,93710.0,15.36,30.46,123.88,55.68,208.8,15.11
13087,Decatur County,GA,101496.33,174873.07,37661.0,50909.0,12.13,21.33,72.29,35.18,137.65,9.2
13089,Dekalb County,GA,167729.79,363194.77,53994.0,81452.0,13.98,27.68,116.54,50.85,198.67,13.7
13091,Dodge County,GA,90858.4,151054.02,34611.0,50872.0,11.82,18.43,66.25,46.98,129.31,6.62
13093,Dooly County,GA,81636.13,139455.42,32323.0,48734.0,11.37,17.77,70.83,50.77,135.62,6.4
13095,Dougherty County,GA,71537.64,131250.87,34799.0,50559.0,9.25,16.12,83.47,45.29,153.07,6.86
13097,Douglas County,GA,141293.18,326259.22,58443.0,77579.0,10.88,26.11,130.91,32.74,218.5,15.23
13099,Early County,GA,75934.74,123369.49,31935.0,46188.0,10.7,16.58,62.47,44.63,124.09,5.88
13101,Echols County,GA,101178.41,165708.73,34414.0,51554.0,13.23,19.95,63.78,49.81,125.9,6.72
13103,Effingham County,GA,170429.23,335715.89,63255.0,92674.0,12.13,22.49,96.98,46.51,171.7,10.36
13105,Elbert County,GA,76912.11,174756.23,35814.0,54923.0,9.67,19.75,127.22,53.36,213.4,10.09
13107,Emanuel County,GA,66181.23,130637.87,31772.0,48801.0,9.38,16.62,97.39,53.6,172.27,7.24
13109,Evans County,GA,91710.36,174307.22,34085.0,47653.0,12.11,22.71,90.06,39.81,162.16,10.6
13111,Fannin County,GA,216221.54,499719.45,39796.0,61504.0,24.45,50.44,131.11,54.55,218.78,25.99
13113,Fayette County,GA,258439.76,498646.76,80588.0,117563.0,14.43,26.33,92.95,45.88,166.13,11.9
13115,Floyd County,GA,107374.93,227119.69,41130.0,64134.0,11.75,21.99,111.52,55.93,191.75,10.24
13117,Forsyth County,GA,310232.89,637852.9,97886.0,152036.0,14.26,26.05,105.6,55.32,183.59,11.78
13119,Franklin County,GA,113606.08,277880.27,40156.0,58648.0,12.73,29.41,144.6,46.05,237.38,16.68
13121,Fulton County,GA,227682.3,444062.84,59911.0,100751.0,17.1,27.36,95.04,68.17,169.02,10.26
13123,Gilmer County,GA,156690.6,419214.47,43907.0,69729.0,16.06,37.32,167.54,58.81,269.03,21.26
13127,Glynn County,GA,184755.49,362502.66,46377.0,71733.0,17.93,31.37,96.21,54.67,170.63,13.44
13129,Gordon County,GA,113021.42,265183.15,44580.0,63631.0,11.41,25.87,134.63,42.73,223.63,14.46
13133,Greene County,GA,322309.18,609810.94,43326.0,84198.0,33.48,44.96,89.2,94.34,160.97,11.48
13135,Gwinnett County,GA,191897.81,429422.46,61797.0,89709.0,13.98,29.72,123.78,45.17,208.66,15.74
13137,Habersham County,GA,133320.6,309954.4,44400.0,66701.0,13.51,28.85,132.49,50.23,220.68,15.33
13139,Hall County,GA,182366.97,399861.15,54578.0,86461.0,15.04,28.71,119.26,58.42,202.43,13.67
13141,Hancock County,GA,104580.53,206775.63,28328.0,43810.0,16.62,29.3,97.72,54.65,172.72,12.69
13143,Haralson County,GA,108936.91,268273.81,41167.0,65544.0,11.91,25.41,146.27,59.21,239.68,13.5
13145,Harris County,GA,212446.2,351432.83,65887.0,102397.0,14.51,21.31,65.42,55.41,128.17,6.79
13147,Hart County,GA,143367.66,307766.43,39567.0,63976.0,16.31,29.87,114.67,61.69,196.1,13.56
13149,Heard County,GA,112434.54,267311.91,41514.0,65329.0,12.19,25.4,137.75,57.37,227.93,13.21
13151,Henry County,GA,155320.6,343474.58,65437.0,89273.0,10.68,23.89,121.14,36.43,205.02,13.2
13153,Houston County,GA,134014.13,242865.26,55860.0,79245.0,10.8,19.03,81.22,41.86,149.97,8.23
13155,Irwin County,GA,88939.24,167948.3,35284.0,54271.0,11.35,19.21,88.83,53.81,160.46,7.87
13157,Jackson County,GA,179083.18,402612.42,56102.0,92131.0,14.37,27.13,124.82,64.22,210.1,12.76
13159,Jasper County,GA,119340.7,310054.63,46398.0,75080.0,11.58,25.64,159.81,61.82,258.36,14.06
13161,Jeff Davis County,GA,75885.45,141588.1,36186.0,50152.0,9.44,17.53,86.58,38.6,157.36,8.09
13163,Jefferson County,GA,77562.13,127479.72,32023.0,44800.0,10.9,17.67,64.36,39.9,126.7,6.76
13165,Jenkins County,GA,60965.69,153886.09,29924.0,46061.0,9.17,20.74,152.41,53.93,248.16,11.57
13167,Johnson County,GA,74879.08,133596.55,30794.0,44330.0,10.94,18.71,78.42,43.96,146.09,7.76
13169,Jones County,GA,134828.75,240805.15,52777.0,76533.0,11.5,19.53,78.6,45.01,146.35,8.04
13171,Lamar County,GA,112204.49,274691.6,42177.0,68344.0,11.97,24.95,144.81,62.04,237.68,12.98
13173,Lanier County,GA,107192.24,201300.67,37616.0,54320.0,12.83,23.01,87.79,44.41,159.03,10.18
13175,Laurens County,GA,102473.76,182383.83,36960.0,58022.0,12.48,19.51,77.98,56.99,145.49,7.04
13177,Lee County,GA,153381.61,258360.43,68636.0,89592.0,10.06,17.9,68.44,30.53,132.34,7.84
13179,Liberty County,GA,131297.11,240180.04,39612.0,62123.0,14.92,24.0,82.93,56.83,152.32,9.08
13181,Lincoln County,GA,117559.29,236874.04,39089.0,64514.0,13.54,22.79,101.49,65.04,177.92,9.26
13183,Long County,GA,150000.56,270399.21,42542.0,68102.0,15.87,24.65,80.27,60.08,148.64,8.78
13185,Lowndes County,GA,128643.7,217579.51,37699.0,60185.0,15.36,22.44,69.13,59.65,133.29,7.08
13187,Lumpkin County,GA,178186.31,385208.47,48101.0,80922.0,16.67,29.55,116.18,68.23,198.19,12.88
13189,McDuffie County,GA,101891.62,196430.82,36346.0,53781.0,12.62,22.67,92.78,47.97,165.91,10.06
13191,McIntosh County,GA,132395.91,269884.11,38770.0,57307.0,15.37,29.24,103.85,47.81,181.17,13.87
13193,Macon County,GA,55820.36,109707.8,30696.0,44111.0,8.18,15.44,96.54,43.7,171.09,7.26
13195,Madison County,GA,133979.9,305554.37,40735.0,68602.0,14.8,27.65,128.06,68.41,214.57,12.85
13197,Marion County,GA,111666.75,178127.77,35265.0,53304.0,14.25,20.75,59.52,51.15,120.03,6.49
13199,Meriwether County,GA,103031.62,218355.75,37866.0,61548.0,12.25,22.02,111.93,62.54,192.32,9.78
13201,Miller County,GA,73291.34,146422.86,35357.0,51502.0,9.33,17.65,99.78,45.66,175.56,8.32
13205,Mitchell County,GA,87810.84,152195.88,34139.0,50527.0,11.58,18.7,73.32,48.0,139.07,7.12
13207,Monroe County,GA,187070.8,320264.06,53070.0,81431.0,15.87,24.42,71.2,53.44,136.14,8.55
13209,Montgomery County,GA,99135.17,174731.59,36821.0,54914.0,12.12,19.75,76.26,49.14,143.11,7.64
13211,Morgan County,GA,208977.77,445228.54,51081.0,77822.0,18.41,35.52,113.05,52.35,193.86,17.1
13213,Murray County,GA,114176.99,240177.18,43142.0,61257.0,11.91,24.34,110.36,41.99,190.15,12.43
13215,Muscogee County,GA,104951.56,177534.64,41828.0,57609.0,11.29,19.13,69.16,37.73,133.32,7.84
13217,Newton County,GA,128336.23,308825.73,51177.0,80129.0,11.29,23.93,140.64,56.57,231.92,12.64
13219,Oconee County,GA,280538.23,548362.4,76371.0,125848.0,16.53,27.05,95.47,64.79,169.61,10.52
13221,Oglethorpe County,GA,127312.94,302925.82,43428.0,65817.0,13.19,28.57,137.94,51.55,228.19,15.38
13225,Peach County,GA,125809.4,226000.79,41725.0,63005.0,13.57,22.27,79.64,51.0,147.78,8.7
13227,Pickens County,GA,178425.92,393313.15,56289.0,82147.0,14.27,29.72,120.43,45.94,204.05,15.46
13229,Pierce County,GA,101931.85,196670.0,39648.0,56740.0,11.57,21.52,92.94,43.11,166.13,9.95
13233,Polk County,GA,86675.75,222836.71,39402.0,61928.0,9.9,22.34,157.09,57.17,254.61,12.44
13235,Pulaski County,GA,87740.0,169876.81,39209.0,52495.0,10.07,20.09,93.61,33.89,167.06,10.02
13237,Putnam County,GA,198263.03,404617.29,44323.0,73274.0,20.13,34.28,104.08,65.32,181.49,14.15
13239,Quitman County,GA,63747.32,120876.32,29921.0,45017.0,9.59,16.67,89.62,50.45,161.54,7.08
13241,Rabun County,GA,185737.86,392023.0,40834.0,72231.0,20.47,33.69,111.06,76.89,191.12,13.22
13243,Randolph County,GA,54563.44,94481.6,30505.0,41224.0,8.05,14.23,73.16,35.14,138.84,6.18
13247,Rockdale County,GA,135356.75,320223.84,51510.0,76560.0,11.83,25.97,136.58,48.63,226.32,14.14
13249,Schley County,GA,102790.48,189170.85,41737.0,63487.0,11.08,18.5,84.04,52.11,153.84,7.41
13251,Screven County,GA,90243.22,181904.9,35911.0,51077.0,11.31,22.11,101.57,42.23,178.03,10.8
13253,Seminole County,GA,86408.15,147175.49,31615.0,43963.0,12.3,20.78,70.33,39.06,134.93,8.48
13257,Stephens County,GA,89664.64,232040.46,38503.0,58186.0,10.48,24.76,158.79,51.12,256.95,14.28
13259,Stewart County,GA,61759.97,92614.43,28977.0,44023.0,9.59,13.06,49.96,51.92,106.84,3.47
13261,Sumter County,GA,84189.15,134189.21,33802.0,49955.0,11.21,16.68,59.39,47.79,119.85,5.47
13263,Talbot County,GA,106184.7,194227.02,33510.0,44778.0,14.26,26.93,82.91,33.63,152.3,12.67
13265,Taliaferro County,GA,87700.97,156095.23,28952.0,44934.0,13.63,21.57,77.99,55.2,145.5,7.93
13267,Tattnall County,GA,96065.23,176098.38,37163.0,53531.0,11.63,20.42,83.31,44.04,152.84,8.79
13269,Taylor County,GA,89326.69,149898.17,32041.0,48086.0,12.55,19.35,67.81,50.08,131.46,6.8
13271,Telfair County,GA,72221.44,121537.24,31149.0,45257.0,10.44,16.67,68.28,45.29,132.12,6.24
13273,Terrell County,GA,63514.43,114465.56,32342.0,46663.0,8.84,15.23,80.22,44.28,148.58,6.39
13275,Thomas County,GA,121509.01,216468.95,40449.0,58510.0,13.52,22.97,78.15,44.65,145.73,9.45
13277,Tift County,GA,128971.22,207535.43,39988.0,57048.0,14.52,22.58,60.92,42.66,121.95,8.07
13279,Toombs County,GA,87839.12,165619.67,34953.0,52482.0,11.31,19.59,88.55,50.15,160.07,8.28
13281,Towns County,GA,194633.69,399259.05,39782.0,66947.0,22.02,37.02,105.13,68.28,182.94,15.0
13283,Treutlen County,GA,85175.95,135091.52,32086.0,49171.0,11.95,17.06,58.6,53.25,118.76,5.11
13285,Troup County,GA,110709.16,229546.37,41289.0,61476.0,12.07,23.18,107.34,48.89,185.99,11.11
13287,Turner County,GA,81219.8,138836.33,35117.0,44793.0,10.41,19.24,70.94,27.55,135.78,8.83
13289,Twiggs County,GA,61884.6,107208.48,36086.0,51965.0,7.72,12.81,73.24,44.0,138.95,5.09
13291,Union County,GA,169030.96,379180.75,42782.0,67723.0,17.78,34.76,124.33,58.3,209.42,16.98
13293,Upson County,GA,67477.85,174962.67,37864.0,56452.0,8.02,19.24,159.29,49.09,257.64,11.22
13295,Walker County,GA,116380.13,239654.34,42249.0,62042.0,12.4,23.98,105.92,46.85,184.03,11.58
13297,Walton County,GA,172619.25,389785.64,57312.0,88303.0,13.56,27.4,125.81,54.07,211.46,13.85
13299,Ware County,GA,73868.0,147103.75,35270.0,47717.0,9.43,19.14,99.14,35.29,174.68,9.71
13301,Warren County,GA,76830.64,123336.53,32350.0,46385.0,10.69,16.51,60.53,43.38,121.42,5.82
13303,Washington County,GA,97174.76,153243.59,36499.0,46965.0,11.98,20.26,57.7,28.67,117.52,8.27
13305,Wayne County,GA,111029.36,197431.61,41466.0,60717.0,12.05,20.19,77.82,46.43,145.27,8.14
13307,Webster County,GA,79543.18,155643.4,35770.0,51171.0,10.01,18.88,95.67,43.06,169.89,8.87
13309,Wheeler County,GA,77911.97,132862.71,30926.0,42918.0,11.34,19.22,70.53,38.78,135.21,7.88
13311,White County,GA,141284.64,309133.6,43598.0,72270.0,14.59,26.56,118.8,65.76,201.8,11.97
13313,Whitfield County,GA,115257.3,237759.05,45921.0,67190.0,11.3,21.97,106.29,46.32,184.53,10.67
13315,Wilcox County,GA,76536.05,132806.0,32480.0,46539.0,10.61,17.72,73.52,43.29,139.34,7.11
13317,Wilkes County,GA,78441.51,160229.37,34031.0,50659.0,10.37,19.64,104.27,48.86,181.75,9.26
13319,Wilkinson County,GA,77184.61,136086.63,38103.0,52374.0,9.12,16.13,76.31,37.45,143.19,7.01
13321,Worth County,GA,112438.63,164437.26,39560.0,51414.0,12.79,19.86,46.25,29.96,101.72,7.06
15003,Honolulu County,HI,558177.55,855418.45,76544.0,104305.0,32.82,50.91,53.25,36.27,111.38,18.09
15007,Kauai County,HI,519376.47,1017024.71,70122.0,89815.0,33.34,70.3,95.82,28.08,170.09,36.96
15009,Maui County,HI,556227.7,1079264.46,68684.0,98820.0,36.45,67.8,94.03,43.88,167.63,31.35
16001,Ada County,ID,220809.15,522821.04,58431.0,91898.0,17.01,35.32,136.78,57.28,226.59,18.31
